date,real,pred
2023-10-10,1861.0000000000002,1875.773357948683
2023-10-11,1872.8000488281,1876.5213692474679
2023-10-12,1869.3000488281,1869.701256977063
2023-10-13,1927.4000244141,1865.8358762362666
2023-10-16,1921.0999755859,1879.7277477542518
2023-10-17,1922.6999511719,1884.0635223211596
2023-10-18,1955.3000488281,1885.595918465199
2023-10-19,1968.4000244141,1885.3733434781163
2023-10-20,1982.5,1892.281996672186
2023-10-23,1976.3000488281,1914.3226229859206
2023-10-24,1975.0,1918.0398320333425
2023-10-25,1984.0999755859,1924.250701267501
2023-10-26,1987.1999511718998,1931.728550876629
2023-10-27,1988.5999755859,1940.3093309708152
2023-10-30,1996.1999511719,1951.4583574624007
2023-10-31,1985.1999511719,1957.8231858658983
2023-11-01,1978.8000488281,1967.8523399446829
2023-11-02,1985.5999755859,1959.7101259565113
2023-11-03,1991.5,1968.356429986583
2023-11-06,1981.5999755859,1975.666445016838
2023-11-07,1966.8000488281,1976.6988736445746
2023-11-08,1951.5,1966.6186539194841
2023-11-09,1964.1999511719,1952.9396567399795
2023-11-10,1932.5999755859,1963.778737065329
2023-11-13,1945.5,1958.497154906007
2023-11-14,1961.8000488281,1957.9958931053204
2023-11-15,1960.0999755859,1965.0570601325574
2023-11-16,1983.9000244141,1965.3892885389255
2023-11-17,1981.5999755859,1972.9213840335444
2023-11-20,1977.6999511718998,1979.4610716624131
2023-11-21,1999.3000488281,1975.0352521958278
2023-11-22,1991.4000244141,1976.2810876043256
2023-11-24,2002.1999511719,1969.43556504569
2023-11-27,2011.8000488281,1978.5534674589335
2023-11-28,2039.6999511719,1983.0416335007847
2023-11-29,2047.0999755859,1995.944321480476
2023-11-30,2038.0999755859002,1996.7688895557212
2023-12-01,2071.0,2004.8230243645228
2023-12-04,2024.0999755859,2019.1289159322914
2023-12-05,2018.5,2009.6636513039264
2023-12-06,2030.5,2007.4406423053847
2023-12-07,2029.9000244141,2004.14074492439
2023-12-08,1998.3000488281,2012.0859342731549
2023-12-11,1978.0,2007.959060745482
2023-12-12,1977.8000488281,2001.0778997807713
2023-12-13,1982.3000488281,2009.5943747017743
2023-12-14,2030.1999511719,2005.5337178304487
2023-12-15,2021.0999755859,2029.0432937804708
2023-12-18,2026.3000488281,2026.2418374376432
2023-12-19,2038.4000244141,2018.2251120835729
2023-12-20,2034.5,2022.3895440345113
2023-12-21,2039.0999755859,2017.853845785507
2023-12-22,2057.1000976562,2026.6433121407629
2023-12-26,2058.1999511719,2025.083124800954
2023-12-27,2081.8999023438,2026.0938939899181
2023-12-28,2073.8999023438,2029.843338027252
2023-12-29,2062.3999023438,2032.3556603018926
2024-01-02,2064.3999023438,2043.9330614302662
2024-01-03,2034.1999511719,2039.618143782494
2024-01-04,2042.3000488281,2027.3539248097973
2024-01-05,2042.4000244141,2036.885999828419
2024-01-08,2026.5999755859,2041.7760750366367
2024-01-09,2026.4000244141,2041.5537900014408
2024-01-10,2021.6999511719,2044.8863911384453
2024-01-11,2014.3000488281,2037.5310770707258
2024-01-12,2046.6999511719,2034.0959068401855
2024-01-16,2026.0,2047.7756850692479
2024-01-17,2002.5999755859,2051.470184704329
2024-01-18,2018.5999755859,2030.9633399983331
2024-01-19,2026.5,2024.0232623839
2024-01-22,2019.8000488281,2017.7195508120758
2024-01-23,2023.6999511719,2022.1593057564564
2024-01-24,2013.9000244141,2032.010985082057
2024-01-25,2016.9000244141,2022.0394684129717
2024-01-26,2016.8000488281,2024.5058408858606
2024-01-29,2025.1999511719,2022.0671543159617
2024-01-30,2031.5,2024.6945987708664
2024-01-31,2048.3999023438,2025.3782822798075
2024-02-01,2053.0,2027.9202775914546
2024-02-02,2036.0999755859,2029.9362262283291
2024-02-05,2025.6999511719,2036.9656921715139
2024-02-06,2034.5,2030.615479644191
2024-02-07,2035.1999511719,2032.401068630012
2024-02-08,2032.1999511719,2028.3989503922644
2024-02-09,2023.3000488281,2023.525786204483
2024-02-12,2018.1999511719,2026.1276134405803
2024-02-13,1992.9000244141,2028.098266542856
2024-02-14,1990.3000488281,2014.6897144816437
2024-02-15,2002.0999755859,2016.3148829184997
2024-02-16,2011.5,2016.0310430820387
2024-02-20,2027.5,2019.8836590256412
2024-02-21,2022.3000488281,2030.448269141293
2024-02-22,2019.6999511719,2026.4566665614723
2024-02-23,2038.5999755859,2021.0386633136638
2024-02-26,2028.5,2025.283149994885
2024-02-27,2034.0,2025.1033512074953
2024-02-28,2033.0,2026.1040321254006
2024-02-29,2045.6999511719,2017.421397569715
2024-03-01,2086.8999023438,2023.6903179918959
2024-03-04,2117.6999511719,2036.388112369638
2024-03-05,2133.4999999999995,2054.1243813619376
2024-03-06,2150.3000488281,2070.3370167138164
2024-03-07,2158.0,2079.0974937177216
2024-03-08,2178.6000976562,2088.9504529893197
2024-03-11,2182.5,2102.663472353486
2024-03-12,2160.3999023438,2104.418585449062
2024-03-13,2175.3999023438,2092.925535718676
2024-03-14,2163.0,2093.0846413449344
2024-03-15,2157.3000488281,2103.844714835627
2024-03-18,2160.6999511719,2113.6060657596317
2024-03-19,2156.3000488281,2123.0331462598087
2024-03-20,2157.8999023438,2124.571818174757
2024-03-21,2182.3999023438,2121.3081522746797
2024-03-22,2158.1000976562,2131.285525348569
2024-03-25,2174.8000488281,2129.740418629399
2024-03-26,2175.6000976562,2140.0888567611737
2024-03-27,2190.6000976562,2143.6795571163902
2024-03-28,2217.3999023438005,2145.4217377815617
2024-04-01,2236.5,2154.8196675997337
2024-04-02,2261.0,2166.153345203946
2024-04-03,2294.3999023438,2175.938991823968
2024-04-04,2288.8000488281,2189.0175176477264
2024-04-05,2325.6999511719,2186.603624464046
2024-04-08,2331.6999511719,2202.527054332874
2024-04-09,2343.5,2211.7099346360146
2024-04-10,2329.6000976562,2226.6893172636856
2024-04-11,2354.8000488281,2223.241965542985
2024-04-12,2356.1999511719,2236.293637068382
2024-04-15,2365.8000488281,2237.2846481206357
2024-04-16,2390.8000488281,2256.4593533552274
2024-04-17,2371.6999511719,2263.521522861186
2024-04-18,2382.3000488281,2267.220232845691
2024-04-19,2398.3999023438,2281.403902272059
2024-04-22,2332.1999511719,2287.8447563111636
2024-04-23,2327.6999511719,2273.180948991015
2024-04-24,2324.5,2278.886727940744
2024-04-25,2329.8000488281,2261.504416448759
2024-04-26,2334.8000488281,2282.7150481256067
2024-04-29,2345.3999023438,2285.989152124592
2024-04-30,2291.3999023438,2295.1003147616966
2024-05-01,2299.8999023438,2280.8209177254375
2024-05-02,2299.1999511719,2280.4299106816206
2024-05-03,2299.0,2280.0680625175783
2024-05-06,2321.6000976562,2284.349246332067
2024-05-07,2315.1999511719,2284.6580357601624
2024-05-08,2313.6000976562,2279.1859083249515
2024-05-09,2332.1000976562,2276.8080128969486
2024-05-10,2367.3000488281,2286.6266559507026
2024-05-13,2336.1000976562,2294.8770341216514
2024-05-14,2353.3999023437996,2295.782077025821
2024-05-15,2388.6999511719,2287.724798120616
2024-05-16,2380.0,2285.5729427013644
2024-05-17,2412.1999511718996,2291.012840728676
2024-05-20,2433.8999023438,2305.9327405200374
2024-05-21,2421.6999511719,2307.48549253953
2024-05-22,2389.1999511719,2320.0511684784765
2024-05-23,2335.0,2302.578966669734
2024-05-24,2332.5,2291.6535050458747
2024-05-28,2355.1999511719,2294.5565776941835
2024-05-29,2340.3000488281,2288.082384682324
2024-05-30,2342.8999023438,2281.256976348525
2024-05-31,2322.8999023438,2285.391016479015
2024-06-03,2346.6000976562,2287.3240326914874
2024-06-04,2325.5,2315.3476570608195
2024-06-05,2354.1000976562,2314.6483720131846
2024-06-06,2370.3000488281,2313.0370964037816
2024-06-07,2305.1999511719,2302.741775318031
2024-06-10,2307.6999511719,2279.2627977734255
2024-06-11,2307.5,2279.494958534453
2024-06-12,2336.0,2270.157207611417
2024-06-13,2300.1999511719,2295.9502955128364
2024-06-14,2331.3999023438,2272.344383984056
2024-06-17,2312.3999023438,2279.1812743421
2024-06-18,2330.3999023438,2283.537544297769
2024-06-20,2353.8000488281,2283.3784415467962
2024-06-21,2316.3999023438,2296.617823689126
2024-06-24,2330.0,2274.2473617700443
2024-06-25,2316.6000976562,2280.302024845893
2024-06-26,2299.1999511719,2267.8840064151304
2024-06-27,2324.5,2271.058084705271
2024-06-28,2327.6999511719,2285.420553123341
2024-07-01,2327.6000976562,2270.768272630514
2024-07-02,2323.0,2263.8683875043703
2024-07-03,2359.8000488281,2251.7692106425166
2024-07-05,2388.5,2281.5489953220417
2024-07-08,2355.1999511719,2303.9333348240352
2024-07-09,2360.1000976562,2293.089583372739
2024-07-10,2372.1999511719,2282.4204379781813
2024-07-11,2415.0,2281.867189012071
2024-07-12,2414.0,2299.9925132218223
2024-07-15,2422.8999023438,2314.1341715641242
2024-07-16,2462.3999023438,2321.310553671767
2024-07-17,2454.8000488281,2330.104971939532
2024-07-18,2451.8000488281,2315.2134788195017
2024-07-19,2395.5,2334.226729834603
2024-07-22,2392.0000000000005,2322.3803325140893
2024-07-23,2404.6000976562,2320.462282998524
2024-07-24,2413.3000488281,2321.845448277574
2024-07-25,2351.8999023438,2318.4608119115583
2024-07-26,2380.0,2323.455241527828
2024-07-29,2377.3000488281,2331.1908063549918
2024-07-30,2405.0,2333.8601582685947
2024-07-31,2426.5,2348.83597292601
2024-08-01,2435.0,2355.4181081980614
2024-08-02,2425.6999511719,2358.394530356711
2024-08-05,2401.6999511719,2348.0759062557804
2024-08-06,2389.1000976562,2337.8559999671047
