date,real,pred
2025-01-02,2658.8999023438,2589.8472
2025-01-03,2644.9999999999995,2606.595
2025-01-06,2638.3999023438,2616.6106
2025-01-07,2656.6999511719,2617.4714
2025-01-08,2664.5,2620.58
2025-01-09,2683.8000488281,2624.873
2025-01-10,2708.5,2638.945
2025-01-13,2673.5,2659.732
2025-01-14,2677.5,2660.5996
2025-01-15,2712.5,2655.8838
2025-01-16,2746.3999023438,2665.6582
2025-01-17,2744.3000488281,2689.9333
2025-01-21,2755.0,2709.773
2025-01-22,2767.6000976562,2726.4158
2025-01-23,2763.1000976562,2739.9565
2025-01-24,2777.3000488281,2744.4573
2025-01-27,2737.4999999999995,2748.199
2025-01-28,2766.8000488281,2732.549
2025-01-29,2769.1000976562,2729.0198
2025-01-30,2823.0,2731.2822
2025-01-31,2812.5,2755.336
2025-02-03,2833.8999023438,2772.4766
2025-02-04,2853.3000488281004,2788.6501
2025-02-05,2871.6000976562,2805.8887
2025-02-06,2856.0,2821.6501
2025-02-07,2867.3000488281,2824.8984
2025-02-10,2914.3000488281,2826.3735
2025-02-11,2912.5,2844.682
2025-02-12,2909.0,2861.9624
2025-02-13,2925.8999023438,2871.39
2025-02-14,2883.6000976562,2880.213
2025-02-18,2931.6000976562,2867.5889
2025-02-19,2919.3999023438,2873.0166
2025-02-20,2940.0,2877.7246
2025-02-21,2937.6000976562,2888.8696
2025-02-24,2947.8999023438,2896.8252
2025-02-25,2904.5,2904.0542
2025-02-26,2916.8000488281,2890.1514
2025-02-27,2883.1999511719,2881.37
2025-02-28,2836.8000488281,2864.2886
2025-03-03,2890.1999511719,2832.6401
2025-03-04,2909.6000976562,2829.6594
2025-03-05,2915.3000488281,2845.7588
2025-03-06,2916.6000976562,2864.1924
2025-03-07,2904.6999511719,2875.7268
2025-03-10,2891.0,2874.7769
2025-03-11,2912.8999023438,2863.6172
2025-03-12,2939.1000976562,2864.006
2025-03-13,2984.3000488281,2878.525
2025-03-14,2994.5,2911.9841
2025-03-17,3000.0,2942.2483
2025-03-18,3035.1000976562,2963.3052
2025-03-19,3035.8999023438,2986.3867
2025-03-20,3040.0,3001.181
2025-03-21,3018.1999511719,3009.5825
2025-03-24,3013.1000976562,3005.4087
2025-03-25,3023.6999511719,2997.1355
2025-03-26,3020.8999023438,2994.506
2025-03-27,3060.1999511719,2995.0398
2025-03-28,3086.5,3012.924
2025-03-31,3122.8000488281,3039.8035
2025-04-01,3118.8999023438,3075.072
2025-04-02,3139.8999023438,3094.7278
2025-04-03,3097.0,3109.386
2025-04-04,3012.0,3096.5002
2025-04-07,2951.3000488280995,3044.115
2025-04-08,2968.3999023438,2973.7007
2025-04-09,3056.5,2933.294
2025-04-10,3155.1999511719,2954.2942
2025-04-11,3222.1999511719,3030.111
2025-04-14,3204.8000488281,3122.9727
2025-04-15,3218.6999511719,3173.5212
2025-04-16,3326.6000976562,3192.122
2025-04-17,3308.6999511719,3233.7957
2025-04-21,3406.1999511719,3258.5728
2025-04-22,3400.8000488281,3310.3914
2025-04-23,3276.3000488281,3350.1802
2025-04-24,3332.0,3320.2751
2025-04-25,3282.3999023438,3303.2131
2025-04-28,3332.5,3276.7363
2025-04-29,3318.8000488281,3281.2964
2025-04-30,3305.0,3289.799
2025-05-01,3210.0,3289.8613
2025-05-02,3231.8999023437996,3247.0574
2025-05-05,3311.3000488281,3214.5125
2025-05-06,3411.3999023437996,3230.3855
2025-05-07,3381.3999023438,3297.5173
2025-05-08,3296.6000976562,3342.4526
2025-05-09,3335.3999023438,3326.1533
