date,real,pred
2024-05-01,2299.8999023438,2349.5354
2024-05-02,2299.1999511719,2344.894
2024-05-03,2299.0,2339.8953
2024-05-06,2321.6000976562,2334.9136
2024-05-07,2315.1999511719,2331.6619
2024-05-08,2313.6000976562,2328.8267
2024-05-09,2332.1000976562,2326.4414
2024-05-10,2367.3000488281,2325.7239
2024-05-13,2336.1000976562,2328.1135
2024-05-14,2353.3999023437996,2329.665
2024-05-15,2388.6999511719,2332.429
2024-05-16,2380.0,2337.8372
2024-05-17,2412.1999511718996,2343.4485
2024-05-20,2433.8999023438,2351.324
2024-05-21,2421.6999511719,2361.105
2024-05-22,2389.1999511719,2370.4731
2024-05-23,2335.0,2377.232
2024-05-24,2332.5,2379.0032
2024-05-28,2355.1999511719,2378.3083
2024-05-29,2340.3000488281,2377.5288
2024-05-30,2342.8999023438,2375.2776
2024-05-31,2322.8999023438,2372.6504
2024-06-03,2346.6000976562,2368.4983
2024-06-04,2325.5,2365.5276
2024-06-05,2354.1000976562,2361.5205
2024-06-06,2370.3000488281,2359.397
2024-06-07,2305.1999511719,2359.0823
2024-06-10,2307.6999511719,2355.3354
2024-06-11,2307.5,2351.015
2024-06-12,2336.0,2346.3765
2024-06-13,2300.1999511719,2343.625
2024-06-14,2331.3999023438,2339.2979
2024-06-17,2312.3999023438,2336.9712
2024-06-18,2330.3999023438,2334.1262
2024-06-20,2353.8000488281,2332.704
2024-06-21,2316.3999023438,2333.4465
2024-06-24,2330.0,2332.634
2024-06-25,2316.6000976562,2332.5383
2024-06-26,2299.1999511719,2331.716
2024-06-27,2324.5,2329.5608
2024-06-28,2327.6999511719,2328.6682
2024-07-01,2327.6000976562,2328.3386
2024-07-02,2323.0,2328.3398
2024-07-03,2359.8000488281,2328.274
2024-07-05,2388.5,2330.7136
2024-07-08,2355.1999511719,2335.839
2024-07-09,2360.1000976562,2339.7224
2024-07-10,2372.1999511719,2343.6338
2024-07-11,2415.0,2348.0664
2024-07-12,2414.0,2355.268
2024-07-15,2422.8999023438,2363.0232
2024-07-16,2462.3999023438,2371.4592
2024-07-17,2454.8000488281,2382.4082
2024-07-18,2451.8000488281,2393.2163
2024-07-19,2395.5,2403.424
2024-07-22,2392.0000000000005,2409.063
2024-07-23,2404.6000976562,2412.354
2024-07-24,2413.3000488281,2414.7612
2024-07-25,2351.8999023438,2416.8162
2024-07-26,2380.0,2414.2693
2024-07-29,2377.3000488281,2411.9705
2024-07-30,2405.0,2409.0815
2024-07-31,2426.5,2407.9028
2024-08-01,2435.0,2408.7527
2024-08-02,2425.6999511719,2411.0728
2024-08-05,2401.6999511719,2413.4858
2024-08-06,2389.1000976562,2414.4177
2024-08-07,2390.5,2413.9849
2024-08-08,2422.1999511719,2412.986
2024-08-09,2432.1000976562,2413.7363
2024-08-12,2462.3999023438,2415.6365
2024-08-13,2466.6999511719,2420.0686
2024-08-14,2439.3999023438,2425.6418
2024-08-15,2453.1000976562,2429.8264
2024-08-16,2498.6000976562,2434.4072
2024-08-19,2501.8000488281,2441.7798
2024-08-20,2511.3000488281,2449.927
2024-08-21,2508.3999023438005,2458.8542
2024-08-22,2478.8999023438,2467.5034
2024-08-23,2508.3999023438005,2473.6772
2024-08-26,2517.6999511719,2480.5151
2024-08-27,2516.0,2487.4602
2024-08-28,2501.0,2493.9053
2024-08-29,2525.6999511719,2498.7476
2024-08-30,2493.8000488281,2504.284
2024-09-03,2489.8999023438,2507.3193
2024-09-04,2493.3999023438,2509.0127
2024-09-05,2511.3999023438,2510.0225
2024-09-06,2493.5,2511.669
2024-09-09,2501.8000488281,2512.0562
2024-09-10,2512.3000488281,2512.5762
2024-09-11,2512.1000976562,2513.66
2024-09-12,2551.1999511719,2514.8572
2024-09-13,2581.3000488281,2518.7256
2024-09-16,2580.3999023438,2525.3926
2024-09-17,2564.3000488281,2532.9597
2024-09-18,2570.6999511719,2539.7385
2024-09-19,2588.0,2546.4543
2024-09-20,2619.8999023438005,2553.8406
2024-09-23,2626.5,2563.151
2024-09-24,2651.1999511719,2573.1072
2024-09-25,2659.1999511719,2584.624
2024-09-26,2669.8999023438,2596.674
2024-09-27,2644.3000488281,2609.1055
2024-09-30,2636.1000976562,2619.2898
2024-10-01,2667.3000488281,2627.5417
2024-10-02,2647.1000976562,2636.3818
2024-10-03,2657.1000976562,2643.177
2024-10-04,2645.8000488281,2649.4558
2024-10-07,2644.8000488281,2654.0896
2024-10-08,2615.0,2657.631
2024-10-09,2606.0,2658.2695
2024-10-10,2620.6000976562,2656.9714
2024-10-11,2657.6000976562,2655.58
2024-10-14,2647.8000488281,2656.3909
2024-10-15,2661.3999023438,2657.1768
2024-10-16,2674.0,2659.0942
2024-10-17,2691.0,2662.225
2024-10-18,2713.6999511719,2666.928
2024-10-21,2723.1000976562,2673.6409
2024-10-22,2744.1999511719,2681.571
